,date,change,name
23039,2015-03-06,0,신한지주
23040,2015-03-09,0,신한지주
23041,2015-03-10,1,신한지주
23042,2015-03-11,0,신한지주
23043,2015-03-12,1,신한지주
23044,2015-03-13,0,신한지주
23045,2015-03-16,1,신한지주
23046,2015-03-17,1,신한지주
23047,2015-03-18,1,신한지주
23048,2015-03-19,1,신한지주
23049,2015-03-20,1,신한지주
23050,2015-03-23,0,신한지주
23051,2015-03-24,0,신한지주
23052,2015-03-25,0,신한지주
23053,2015-03-26,1,신한지주
23054,2015-03-27,1,신한지주
23055,2015-03-30,0,신한지주
23056,2015-03-31,1,신한지주
23057,2015-04-01,0,신한지주
23058,2015-04-02,0,신한지주
23059,2015-04-03,1,신한지주
23060,2015-04-06,0,신한지주
23061,2015-04-07,0,신한지주
23062,2015-04-08,0,신한지주
23063,2015-04-09,0,신한지주
23064,2015-04-10,1,신한지주
23065,2015-04-13,1,신한지주
23066,2015-04-14,1,신한지주
23067,2015-04-15,0,신한지주
23068,2015-04-16,1,신한지주
23069,2015-04-17,1,신한지주
23070,2015-04-20,0,신한지주
23071,2015-04-21,0,신한지주
23072,2015-04-22,1,신한지주
23073,2015-04-23,1,신한지주
23074,2015-04-24,1,신한지주
23075,2015-04-27,0,신한지주
23076,2015-04-28,0,신한지주
23077,2015-04-29,1,신한지주
23078,2015-04-30,0,신한지주
23079,2015-05-04,1,신한지주
23080,2015-05-06,0,신한지주
23081,2015-05-07,0,신한지주
23082,2015-05-08,0,신한지주
23083,2015-05-11,0,신한지주
23084,2015-05-12,1,신한지주
23085,2015-05-13,0,신한지주
23086,2015-05-14,1,신한지주
23087,2015-05-15,0,신한지주
23088,2015-05-18,0,신한지주
23089,2015-05-19,0,신한지주
23090,2015-05-20,1,신한지주
23091,2015-05-21,0,신한지주
23092,2015-05-22,1,신한지주
23093,2015-05-26,0,신한지주
23094,2015-05-27,0,신한지주
23095,2015-05-28,1,신한지주
23096,2015-05-29,1,신한지주
23097,2015-06-01,0,신한지주
23098,2015-06-02,0,신한지주
23099,2015-06-03,1,신한지주
23100,2015-06-04,0,신한지주
23101,2015-06-05,0,신한지주
23102,2015-06-08,1,신한지주
23103,2015-06-09,0,신한지주
23104,2015-06-10,1,신한지주
23105,2015-06-11,1,신한지주
23106,2015-06-12,0,신한지주
23107,2015-06-15,0,신한지주
23108,2015-06-16,0,신한지주
23109,2015-06-17,1,신한지주
23110,2015-06-18,0,신한지주
23111,2015-06-19,0,신한지주
23112,2015-06-22,1,신한지주
23113,2015-06-23,1,신한지주
23114,2015-06-24,1,신한지주
23115,2015-06-25,0,신한지주
23116,2015-06-26,1,신한지주
23117,2015-06-29,1,신한지주
23118,2015-06-30,0,신한지주
23119,2015-07-01,0,신한지주
23120,2015-07-02,0,신한지주
23121,2015-07-03,0,신한지주
23122,2015-07-06,0,신한지주
23123,2015-07-07,1,신한지주
23124,2015-07-08,0,신한지주
23125,2015-07-09,1,신한지주
23126,2015-07-10,0,신한지주
23127,2015-07-13,1,신한지주
23128,2015-07-14,1,신한지주
23129,2015-07-15,0,신한지주
23130,2015-07-16,1,신한지주
23131,2015-07-17,0,신한지주
23132,2015-07-20,0,신한지주
23133,2015-07-21,1,신한지주
23134,2015-07-22,0,신한지주
23135,2015-07-23,1,신한지주
23136,2015-07-24,0,신한지주
23137,2015-07-27,1,신한지주
23138,2015-07-28,1,신한지주
23139,2015-07-29,0,신한지주
23140,2015-07-30,1,신한지주
23141,2015-07-31,0,신한지주
23142,2015-08-03,0,신한지주
23143,2015-08-04,1,신한지주
23144,2015-08-05,0,신한지주
23145,2015-08-06,0,신한지주
23146,2015-08-07,1,신한지주
23147,2015-08-10,1,신한지주
23148,2015-08-11,1,신한지주
23149,2015-08-12,0,신한지주
23150,2015-08-13,0,신한지주
23151,2015-08-17,1,신한지주
23152,2015-08-18,1,신한지주
23153,2015-08-19,0,신한지주
23154,2015-08-20,0,신한지주
23155,2015-08-21,1,신한지주
23156,2015-08-24,0,신한지주
23157,2015-08-25,0,신한지주
23158,2015-08-26,0,신한지주
23159,2015-08-27,0,신한지주
23160,2015-08-28,1,신한지주
23161,2015-08-31,0,신한지주
23162,2015-09-01,0,신한지주
23163,2015-09-02,0,신한지주
23164,2015-09-03,0,신한지주
23165,2015-09-04,0,신한지주
23166,2015-09-07,0,신한지주
23167,2015-09-08,1,신한지주
23168,2015-09-09,1,신한지주
23169,2015-09-10,1,신한지주
23170,2015-09-11,0,신한지주
23171,2015-09-14,0,신한지주
23172,2015-09-15,0,신한지주
23173,2015-09-16,1,신한지주
23174,2015-09-17,1,신한지주
23175,2015-09-18,0,신한지주
23176,2015-09-21,1,신한지주
23177,2015-09-22,1,신한지주
23178,2015-09-23,0,신한지주
23179,2015-09-24,1,신한지주
23180,2015-09-25,0,신한지주
23181,2015-09-30,1,신한지주
23182,2015-10-01,0,신한지주
23183,2015-10-02,0,신한지주
23184,2015-10-05,0,신한지주
23185,2015-10-06,1,신한지주
23186,2015-10-07,0,신한지주
23187,2015-10-08,1,신한지주
23188,2015-10-12,1,신한지주
23189,2015-10-13,0,신한지주
23190,2015-10-14,0,신한지주
23191,2015-10-15,1,신한지주
23192,2015-10-16,1,신한지주
23193,2015-10-19,1,신한지주
23194,2015-10-20,1,신한지주
23195,2015-10-21,1,신한지주
23196,2015-10-22,0,신한지주
23197,2015-10-23,1,신한지주
23198,2015-10-26,0,신한지주
23199,2015-10-27,1,신한지주
23200,2015-10-28,0,신한지주
23201,2015-10-29,0,신한지주
23202,2015-10-30,1,신한지주
23203,2015-11-02,1,신한지주
23204,2015-11-03,0,신한지주
23205,2015-11-04,1,신한지주
23206,2015-11-05,0,신한지주
23207,2015-11-06,1,신한지주
23208,2015-11-09,1,신한지주
23209,2015-11-10,0,신한지주
23210,2015-11-11,0,신한지주
23211,2015-11-12,0,신한지주
23212,2015-11-13,0,신한지주
23213,2015-11-16,0,신한지주
23214,2015-11-17,1,신한지주
23215,2015-11-18,1,신한지주
23216,2015-11-19,1,신한지주
23217,2015-11-20,0,신한지주
23218,2015-11-23,0,신한지주
23219,2015-11-24,1,신한지주
23220,2015-11-25,0,신한지주
23221,2015-11-26,0,신한지주
23222,2015-11-27,0,신한지주
23223,2015-11-30,0,신한지주
23224,2015-12-01,1,신한지주
23225,2015-12-02,0,신한지주
23226,2015-12-03,0,신한지주
23227,2015-12-04,0,신한지주
23228,2015-12-07,0,신한지주
23229,2015-12-08,0,신한지주
23230,2015-12-09,0,신한지주
23231,2015-12-10,1,신한지주
23232,2015-12-11,0,신한지주
23233,2015-12-14,0,신한지주
23234,2015-12-15,1,신한지주
23235,2015-12-16,1,신한지주
23236,2015-12-17,0,신한지주
23237,2015-12-18,0,신한지주
23238,2015-12-21,1,신한지주
23239,2015-12-22,0,신한지주
23240,2015-12-23,1,신한지주
23241,2015-12-24,1,신한지주
23242,2015-12-28,0,신한지주
23243,2015-12-29,0,신한지주
23244,2015-12-30,0,신한지주
23245,2016-01-04,0,신한지주
23246,2016-01-05,1,신한지주
23247,2016-01-06,0,신한지주
23248,2016-01-07,0,신한지주
23249,2016-01-08,1,신한지주
23250,2016-01-11,0,신한지주
23251,2016-01-12,1,신한지주
23252,2016-01-13,1,신한지주
23253,2016-01-14,0,신한지주
23254,2016-01-15,0,신한지주
23255,2016-01-18,1,신한지주
23256,2016-01-19,0,신한지주
23257,2016-01-20,0,신한지주
23258,2016-01-21,1,신한지주
23259,2016-01-22,1,신한지주
23260,2016-01-25,1,신한지주
23261,2016-01-26,0,신한지주
23262,2016-01-27,1,신한지주
23263,2016-01-28,1,신한지주
23264,2016-01-29,0,신한지주
23265,2016-02-01,1,신한지주
23266,2016-02-02,0,신한지주
23267,2016-02-03,0,신한지주
23268,2016-02-04,1,신한지주
23269,2016-02-05,1,신한지주
23270,2016-02-11,0,신한지주
23271,2016-02-12,0,신한지주
23272,2016-02-15,1,신한지주
23273,2016-02-16,0,신한지주
23274,2016-02-17,1,신한지주
23275,2016-02-18,0,신한지주
23276,2016-02-19,0,신한지주
23277,2016-02-22,0,신한지주
23278,2016-02-23,1,신한지주
23279,2016-02-24,1,신한지주
23280,2016-02-25,0,신한지주
23281,2016-02-26,0,신한지주
23282,2016-02-29,0,신한지주
23283,2016-03-02,1,신한지주
23284,2016-03-03,1,신한지주
23285,2016-03-04,1,신한지주
23286,2016-03-07,1,신한지주
23287,2016-03-08,1,신한지주
23288,2016-03-09,1,신한지주
23289,2016-03-10,1,신한지주
23290,2016-03-11,1,신한지주
23291,2016-03-14,1,신한지주
23292,2016-03-15,0,신한지주
23293,2016-03-16,1,신한지주
23294,2016-03-17,1,신한지주
23295,2016-03-18,1,신한지주
23296,2016-03-21,1,신한지주
23297,2016-03-22,0,신한지주
23298,2016-03-23,0,신한지주
23299,2016-03-24,1,신한지주
23300,2016-03-25,0,신한지주
23301,2016-03-28,0,신한지주
23302,2016-03-29,1,신한지주
23303,2016-03-30,0,신한지주
23304,2016-03-31,0,신한지주
23305,2016-04-01,0,신한지주
23306,2016-04-04,0,신한지주
23307,2016-04-05,0,신한지주
23308,2016-04-06,0,신한지주
23309,2016-04-07,1,신한지주
23310,2016-04-08,0,신한지주
23311,2016-04-11,1,신한지주
23312,2016-04-12,0,신한지주
23313,2016-04-14,1,신한지주
23314,2016-04-15,0,신한지주
23315,2016-04-18,1,신한지주
23316,2016-04-19,1,신한지주
23317,2016-04-20,1,신한지주
23318,2016-04-21,0,신한지주
23319,2016-04-22,0,신한지주
23320,2016-04-25,0,신한지주
23321,2016-04-26,0,신한지주
23322,2016-04-27,1,신한지주
23323,2016-04-28,0,신한지주
23324,2016-04-29,0,신한지주
23325,2016-05-02,0,신한지주
23326,2016-05-03,0,신한지주
23327,2016-05-04,0,신한지주
23328,2016-05-09,0,신한지주
23329,2016-05-10,1,신한지주
23330,2016-05-11,0,신한지주
23331,2016-05-12,0,신한지주
23332,2016-05-13,1,신한지주
23333,2016-05-16,1,신한지주
23334,2016-05-17,0,신한지주
23335,2016-05-18,0,신한지주
23336,2016-05-19,1,신한지주
23337,2016-05-20,0,신한지주
23338,2016-05-23,0,신한지주
23339,2016-05-24,0,신한지주
23340,2016-05-25,1,신한지주
23341,2016-05-26,0,신한지주
23342,2016-05-27,1,신한지주
23343,2016-05-30,0,신한지주
23344,2016-05-31,1,신한지주
23345,2016-06-01,0,신한지주
23346,2016-06-02,0,신한지주
23347,2016-06-03,0,신한지주
23348,2016-06-07,1,신한지주
23349,2016-06-08,1,신한지주
23350,2016-06-09,0,신한지주
23351,2016-06-10,0,신한지주
23352,2016-06-13,0,신한지주
23353,2016-06-14,0,신한지주
23354,2016-06-15,0,신한지주
23355,2016-06-16,1,신한지주
23356,2016-06-17,0,신한지주
23357,2016-06-20,1,신한지주
23358,2016-06-21,0,신한지주
23359,2016-06-22,1,신한지주
23360,2016-06-23,1,신한지주
23361,2016-06-24,0,신한지주
23362,2016-06-27,1,신한지주
23363,2016-06-28,1,신한지주
23364,2016-06-29,1,신한지주
23365,2016-06-30,1,신한지주
23366,2016-07-01,1,신한지주
23367,2016-07-04,0,신한지주
23368,2016-07-05,0,신한지주
23369,2016-07-06,0,신한지주
23370,2016-07-07,1,신한지주
23371,2016-07-08,0,신한지주
23372,2016-07-11,1,신한지주
23373,2016-07-12,1,신한지주
23374,2016-07-13,1,신한지주
23375,2016-07-14,0,신한지주
23376,2016-07-15,1,신한지주
23377,2016-07-18,0,신한지주
23378,2016-07-19,1,신한지주
23379,2016-07-20,0,신한지주
23380,2016-07-21,1,신한지주
23381,2016-07-22,1,신한지주
23382,2016-07-25,1,신한지주
23383,2016-07-26,0,신한지주
23384,2016-07-27,1,신한지주
23385,2016-07-28,0,신한지주
23386,2016-07-29,0,신한지주
23387,2016-08-01,1,신한지주
23388,2016-08-02,0,신한지주
23389,2016-08-03,0,신한지주
23390,2016-08-04,1,신한지주
23391,2016-08-05,1,신한지주
23392,2016-08-08,1,신한지주
23393,2016-08-09,0,신한지주
23394,2016-08-10,0,신한지주
23395,2016-08-11,1,신한지주
23396,2016-08-12,1,신한지주
23397,2016-08-16,0,신한지주
23398,2016-08-17,1,신한지주
23399,2016-08-18,0,신한지주
23400,2016-08-19,0,신한지주
23401,2016-08-22,1,신한지주
23402,2016-08-23,1,신한지주
23403,2016-08-24,0,신한지주
23404,2016-08-25,1,신한지주
23405,2016-08-26,0,신한지주
23406,2016-08-29,1,신한지주
23407,2016-08-30,1,신한지주
23408,2016-08-31,1,신한지주
23409,2016-09-01,1,신한지주
23410,2016-09-02,0,신한지주
23411,2016-09-05,1,신한지주
23412,2016-09-06,0,신한지주
23413,2016-09-07,1,신한지주
23414,2016-09-08,0,신한지주
23415,2016-09-09,1,신한지주
23416,2016-09-12,0,신한지주
23417,2016-09-13,0,신한지주
23418,2016-09-19,0,신한지주
23419,2016-09-20,0,신한지주
23420,2016-09-21,1,신한지주
23421,2016-09-22,0,신한지주
23422,2016-09-23,1,신한지주
23423,2016-09-26,1,신한지주
23424,2016-09-27,1,신한지주
23425,2016-09-28,0,신한지주
23426,2016-09-29,1,신한지주
23427,2016-09-30,0,신한지주
23428,2016-10-04,1,신한지주
23429,2016-10-05,0,신한지주
23430,2016-10-06,0,신한지주
23431,2016-10-07,0,신한지주
23432,2016-10-10,1,신한지주
23433,2016-10-11,1,신한지주
23434,2016-10-12,1,신한지주
23435,2016-10-13,0,신한지주
23436,2016-10-14,1,신한지주
23437,2016-10-17,1,신한지주
23438,2016-10-18,1,신한지주
23439,2016-10-19,1,신한지주
23440,2016-10-20,0,신한지주
23441,2016-10-21,0,신한지주
23442,2016-10-24,1,신한지주
23443,2016-10-25,1,신한지주
23444,2016-10-26,0,신한지주
23445,2016-10-27,1,신한지주
23446,2016-10-28,0,신한지주
23447,2016-10-31,1,신한지주
23448,2016-11-01,0,신한지주
23449,2016-11-02,0,신한지주
23450,2016-11-03,1,신한지주
23451,2016-11-04,0,신한지주
23452,2016-11-07,1,신한지주
23453,2016-11-08,0,신한지주
23454,2016-11-09,0,신한지주
23455,2016-11-10,1,신한지주
23456,2016-11-11,1,신한지주
23457,2016-11-14,0,신한지주
23458,2016-11-15,1,신한지주
23459,2016-11-16,0,신한지주
23460,2016-11-17,0,신한지주
23461,2016-11-18,1,신한지주
23462,2016-11-21,0,신한지주
23463,2016-11-22,0,신한지주
23464,2016-11-23,1,신한지주
23465,2016-11-24,0,신한지주
23466,2016-11-25,0,신한지주
23467,2016-11-28,0,신한지주
23468,2016-11-29,1,신한지주
23469,2016-11-30,1,신한지주
23470,2016-12-01,0,신한지주
23471,2016-12-02,0,신한지주
23472,2016-12-05,0,신한지주
23473,2016-12-06,0,신한지주
23474,2016-12-07,1,신한지주
23475,2016-12-08,1,신한지주
23476,2016-12-09,0,신한지주
23477,2016-12-12,1,신한지주
23478,2016-12-13,0,신한지주
23479,2016-12-14,1,신한지주
23480,2016-12-15,0,신한지주
23481,2016-12-16,1,신한지주
23482,2016-12-19,0,신한지주
23483,2016-12-20,0,신한지주
23484,2016-12-21,1,신한지주
23485,2016-12-22,0,신한지주
23486,2016-12-23,0,신한지주
23487,2016-12-26,1,신한지주
23488,2016-12-27,1,신한지주
23489,2016-12-28,0,신한지주
23490,2016-12-29,0,신한지주
23491,2017-01-02,1,신한지주
23492,2017-01-03,1,신한지주
23493,2017-01-04,1,신한지주
23494,2017-01-05,0,신한지주
23495,2017-01-06,1,신한지주
23496,2017-01-09,0,신한지주
23497,2017-01-10,1,신한지주
23498,2017-01-11,1,신한지주
23499,2017-01-12,1,신한지주
23500,2017-01-13,0,신한지주
23501,2017-01-16,1,신한지주
23502,2017-01-17,1,신한지주
23503,2017-01-18,1,신한지주
23504,2017-01-19,0,신한지주
23505,2017-01-20,0,신한지주
23506,2017-01-23,0,신한지주
23507,2017-01-24,0,신한지주
23508,2017-01-25,1,신한지주
23509,2017-01-26,1,신한지주
23510,2017-01-31,0,신한지주
23511,2017-02-01,1,신한지주
23512,2017-02-02,0,신한지주
23513,2017-02-03,1,신한지주
23514,2017-02-06,1,신한지주
23515,2017-02-07,0,신한지주
23516,2017-02-08,0,신한지주
23517,2017-02-09,1,신한지주
23518,2017-02-10,1,신한지주
23519,2017-02-13,0,신한지주
23520,2017-02-14,1,신한지주
23521,2017-02-15,0,신한지주
23522,2017-02-16,1,신한지주
23523,2017-02-17,1,신한지주
23524,2017-02-20,0,신한지주
23525,2017-02-21,1,신한지주
23526,2017-02-22,1,신한지주
23527,2017-02-23,1,신한지주
23528,2017-02-24,0,신한지주
23529,2017-02-27,0,신한지주
23530,2017-02-28,1,신한지주
23531,2017-03-02,1,신한지주
23532,2017-03-03,1,신한지주
23533,2017-03-06,0,신한지주
23534,2017-03-07,1,신한지주
23535,2017-03-08,1,신한지주
23536,2017-03-09,0,신한지주
23537,2017-03-10,1,신한지주
23538,2017-03-13,1,신한지주
23539,2017-03-14,1,신한지주
23540,2017-03-15,0,신한지주
23541,2017-03-16,1,신한지주
23542,2017-03-17,1,신한지주
23543,2017-03-20,0,신한지주
23544,2017-03-21,0,신한지주
23545,2017-03-22,0,신한지주
23546,2017-03-23,1,신한지주
23547,2017-03-24,1,신한지주
23548,2017-03-27,0,신한지주
23549,2017-03-28,0,신한지주
23550,2017-03-29,0,신한지주
23551,2017-03-30,0,신한지주
23552,2017-03-31,0,신한지주
23553,2017-04-03,1,신한지주
23554,2017-04-04,0,신한지주
23555,2017-04-05,1,신한지주
23556,2017-04-06,1,신한지주
23557,2017-04-07,0,신한지주
23558,2017-04-10,0,신한지주
23559,2017-04-11,0,신한지주
23560,2017-04-12,0,신한지주
23561,2017-04-13,1,신한지주
23562,2017-04-14,0,신한지주
23563,2017-04-17,1,신한지주
23564,2017-04-18,1,신한지주
23565,2017-04-19,1,신한지주
23566,2017-04-20,1,신한지주
23567,2017-04-21,0,신한지주
23568,2017-04-24,1,신한지주
23569,2017-04-25,1,신한지주
23570,2017-04-26,0,신한지주
23571,2017-04-27,0,신한지주
23572,2017-04-28,0,신한지주
23573,2017-05-02,1,신한지주
23574,2017-05-04,1,신한지주
23575,2017-05-08,1,신한지주
23576,2017-05-10,0,신한지주
23577,2017-05-11,1,신한지주
23578,2017-05-12,0,신한지주
23579,2017-05-15,0,신한지주
23580,2017-05-16,0,신한지주
23581,2017-05-17,0,신한지주
23582,2017-05-18,0,신한지주
23583,2017-05-19,1,신한지주
23584,2017-05-22,1,신한지주
23585,2017-05-23,1,신한지주
23586,2017-05-24,0,신한지주
23587,2017-05-25,1,신한지주
23588,2017-05-26,1,신한지주
23589,2017-05-29,1,신한지주
23590,2017-05-30,0,신한지주
23591,2017-05-31,1,신한지주
23592,2017-06-01,0,신한지주
23593,2017-06-02,1,신한지주
23594,2017-06-05,0,신한지주
23595,2017-06-07,0,신한지주
23596,2017-06-08,1,신한지주
23597,2017-06-09,1,신한지주
23598,2017-06-12,1,신한지주
23599,2017-06-13,0,신한지주
23600,2017-06-14,1,신한지주
23601,2017-06-15,0,신한지주
23602,2017-06-16,1,신한지주
23603,2017-06-19,0,신한지주
23604,2017-06-20,0,신한지주
23605,2017-06-21,0,신한지주
23606,2017-06-22,1,신한지주
23607,2017-06-23,1,신한지주
23608,2017-06-26,0,신한지주
23609,2017-06-27,0,신한지주
23610,2017-06-28,1,신한지주
23611,2017-06-29,0,신한지주
23612,2017-06-30,0,신한지주
23613,2017-07-03,1,신한지주
23614,2017-07-04,1,신한지주
23615,2017-07-05,0,신한지주
23616,2017-07-06,0,신한지주
23617,2017-07-07,0,신한지주
23618,2017-07-10,1,신한지주
23619,2017-07-11,1,신한지주
23620,2017-07-12,0,신한지주
23621,2017-07-13,0,신한지주
23622,2017-07-14,1,신한지주
23623,2017-07-17,1,신한지주
23624,2017-07-18,1,신한지주
23625,2017-07-19,1,신한지주
23626,2017-07-20,0,신한지주
23627,2017-07-21,1,신한지주
23628,2017-07-24,1,신한지주
23629,2017-07-25,0,신한지주
23630,2017-07-26,1,신한지주
23631,2017-07-27,0,신한지주
23632,2017-07-28,0,신한지주
23633,2017-07-31,1,신한지주
23634,2017-08-01,1,신한지주
23635,2017-08-02,0,신한지주
23636,2017-08-03,0,신한지주
23637,2017-08-04,1,신한지주
23638,2017-08-07,1,신한지주
23639,2017-08-08,0,신한지주
23640,2017-08-09,1,신한지주
23641,2017-08-10,1,신한지주
23642,2017-08-11,0,신한지주
23643,2017-08-14,1,신한지주
23644,2017-08-16,0,신한지주
23645,2017-08-17,0,신한지주
23646,2017-08-18,0,신한지주
23647,2017-08-21,0,신한지주
23648,2017-08-22,1,신한지주
23649,2017-08-23,1,신한지주
23650,2017-08-24,0,신한지주
23651,2017-08-25,1,신한지주
23652,2017-08-28,1,신한지주
23653,2017-08-29,0,신한지주
23654,2017-08-30,0,신한지주
23655,2017-08-31,0,신한지주
23656,2017-09-01,0,신한지주
23657,2017-09-04,0,신한지주
23658,2017-09-05,0,신한지주
23659,2017-09-06,0,신한지주
23660,2017-09-07,1,신한지주
23661,2017-09-08,0,신한지주
23662,2017-09-11,1,신한지주
23663,2017-09-12,1,신한지주
23664,2017-09-13,0,신한지주
23665,2017-09-14,1,신한지주
23666,2017-09-15,1,신한지주
23667,2017-09-18,1,신한지주
23668,2017-09-19,0,신한지주
23669,2017-09-20,1,신한지주
23670,2017-09-21,0,신한지주
23671,2017-09-22,1,신한지주
23672,2017-09-25,0,신한지주
23673,2017-09-26,0,신한지주
23674,2017-09-27,0,신한지주
23675,2017-09-28,1,신한지주
23676,2017-09-29,0,신한지주
23677,2017-10-10,0,신한지주
23678,2017-10-11,1,신한지주
23679,2017-10-12,1,신한지주
23680,2017-10-13,1,신한지주
23681,2017-10-16,0,신한지주
23682,2017-10-17,0,신한지주
23683,2017-10-18,1,신한지주
23684,2017-10-19,1,신한지주
23685,2017-10-20,1,신한지주
23686,2017-10-23,0,신한지주
23687,2017-10-24,1,신한지주
23688,2017-10-25,1,신한지주
23689,2017-10-26,1,신한지주
23690,2017-10-27,0,신한지주
23691,2017-10-30,0,신한지주
23692,2017-10-31,0,신한지주
23693,2017-11-01,0,신한지주
23694,2017-11-02,1,신한지주
23695,2017-11-03,1,신한지주
23696,2017-11-06,0,신한지주
23697,2017-11-07,1,신한지주
23698,2017-11-08,0,신한지주
23699,2017-11-09,0,신한지주
23700,2017-11-10,0,신한지주
23701,2017-11-13,1,신한지주
23702,2017-11-14,1,신한지주
23703,2017-11-15,1,신한지주
23704,2017-11-16,1,신한지주
23705,2017-11-17,0,신한지주
23706,2017-11-20,1,신한지주
23707,2017-11-21,0,신한지주
23708,2017-11-22,1,신한지주
23709,2017-11-23,0,신한지주
23710,2017-11-24,0,신한지주
23711,2017-11-27,0,신한지주
23712,2017-11-28,1,신한지주
23713,2017-11-29,1,신한지주
23714,2017-11-30,1,신한지주
23715,2017-12-01,0,신한지주
23716,2017-12-04,1,신한지주
23717,2017-12-05,1,신한지주
23718,2017-12-06,0,신한지주
23719,2017-12-07,0,신한지주
23720,2017-12-08,1,신한지주
23721,2017-12-11,0,신한지주
23722,2017-12-12,0,신한지주
23723,2017-12-13,1,신한지주
23724,2017-12-14,1,신한지주
23725,2017-12-15,1,신한지주
23726,2017-12-18,1,신한지주
23727,2017-12-19,1,신한지주
23728,2017-12-20,1,신한지주
23729,2017-12-21,0,신한지주
23730,2017-12-22,0,신한지주
23731,2017-12-26,1,신한지주
23732,2017-12-27,0,신한지주
23733,2017-12-28,0,신한지주
23734,2018-01-02,0,신한지주
23735,2018-01-03,1,신한지주
23736,2018-01-04,0,신한지주
23737,2018-01-05,1,신한지주
23738,2018-01-08,1,신한지주
23739,2018-01-09,1,신한지주
23740,2018-01-10,1,신한지주
23741,2018-01-11,0,신한지주
23742,2018-01-12,1,신한지주
23743,2018-01-15,1,신한지주
23744,2018-01-16,0,신한지주
23745,2018-01-17,1,신한지주
23746,2018-01-18,0,신한지주
23747,2018-01-19,1,신한지주
23748,2018-01-22,0,신한지주
23749,2018-01-23,1,신한지주
23750,2018-01-24,0,신한지주
23751,2018-01-25,0,신한지주
23752,2018-01-26,0,신한지주
23753,2018-01-29,1,신한지주
23754,2018-01-30,1,신한지주
23755,2018-01-31,0,신한지주
23756,2018-02-01,0,신한지주
23757,2018-02-02,1,신한지주
23758,2018-02-05,0,신한지주
23759,2018-02-06,0,신한지주
23760,2018-02-07,0,신한지주
23761,2018-02-08,1,신한지주
23762,2018-02-09,0,신한지주
23763,2018-02-12,1,신한지주
23764,2018-02-13,0,신한지주
23765,2018-02-14,0,신한지주
23766,2018-02-19,1,신한지주
23767,2018-02-20,1,신한지주
23768,2018-02-21,0,신한지주
23769,2018-02-22,0,신한지주
23770,2018-02-23,1,신한지주
23771,2018-02-26,0,신한지주
23772,2018-02-27,0,신한지주
23773,2018-02-28,1,신한지주
23774,2018-03-02,0,신한지주
23775,2018-03-05,0,신한지주
23776,2018-03-06,0,신한지주
23777,2018-03-07,0,신한지주
23778,2018-03-08,1,신한지주
23779,2018-03-09,1,신한지주
23780,2018-03-12,1,신한지주
23781,2018-03-13,0,신한지주
23782,2018-03-14,0,신한지주
23783,2018-03-15,0,신한지주
23784,2018-03-16,1,신한지주
23785,2018-03-19,0,신한지주
23786,2018-03-20,0,신한지주
23787,2018-03-21,1,신한지주
23788,2018-03-22,1,신한지주
23789,2018-03-23,0,신한지주
23790,2018-03-26,1,신한지주
23791,2018-03-27,1,신한지주
23792,2018-03-28,0,신한지주
23793,2018-03-29,1,신한지주
23794,2018-03-30,1,신한지주
23795,2018-04-02,0,신한지주
23796,2018-04-03,0,신한지주
23797,2018-04-04,1,신한지주
23798,2018-04-05,1,신한지주
23799,2018-04-06,1,신한지주
23800,2018-04-09,1,신한지주
23801,2018-04-10,1,신한지주
23802,2018-04-11,0,신한지주
23803,2018-04-12,1,신한지주
23804,2018-04-13,1,신한지주
23805,2018-04-16,1,신한지주
23806,2018-04-17,0,신한지주
23807,2018-04-18,1,신한지주
23808,2018-04-19,0,신한지주
23809,2018-04-20,0,신한지주
23810,2018-04-23,1,신한지주
23811,2018-04-24,1,신한지주
23812,2018-04-25,0,신한지주
23813,2018-04-26,1,신한지주
23814,2018-04-27,1,신한지주
23815,2018-04-30,1,신한지주
23816,2018-05-02,1,신한지주
23817,2018-05-03,0,신한지주
23818,2018-05-04,0,신한지주
23819,2018-05-08,1,신한지주
23820,2018-05-09,0,신한지주
23821,2018-05-10,1,신한지주
23822,2018-05-11,0,신한지주
23823,2018-05-14,1,신한지주
23824,2018-05-15,0,신한지주
23825,2018-05-16,1,신한지주
23826,2018-05-17,0,신한지주
23827,2018-05-18,0,신한지주
23828,2018-05-21,1,신한지주
23829,2018-05-23,0,신한지주
23830,2018-05-24,1,신한지주
23831,2018-05-25,0,신한지주
23832,2018-05-28,0,신한지주
23833,2018-05-29,0,신한지주
23834,2018-05-30,0,신한지주
23835,2018-05-31,0,신한지주
23836,2018-06-01,1,신한지주
23837,2018-06-04,1,신한지주
23838,2018-06-05,1,신한지주
23839,2018-06-07,1,신한지주
23840,2018-06-08,1,신한지주
23841,2018-06-11,1,신한지주
23842,2018-06-12,0,신한지주
23843,2018-06-14,0,신한지주
23844,2018-06-15,0,신한지주
23845,2018-06-18,1,신한지주
23846,2018-06-19,0,신한지주
23847,2018-06-20,0,신한지주
23848,2018-06-21,0,신한지주
23849,2018-06-22,0,신한지주
23850,2018-06-25,1,신한지주
23851,2018-06-26,1,신한지주
23852,2018-06-27,0,신한지주
23853,2018-06-28,0,신한지주
23854,2018-06-29,1,신한지주
23855,2018-07-02,0,신한지주
23856,2018-07-03,0,신한지주
23857,2018-07-04,0,신한지주
23858,2018-07-05,1,신한지주
23859,2018-07-06,1,신한지주
23860,2018-07-09,1,신한지주
23861,2018-07-10,0,신한지주
